subject_id	site_specific	new_taxa	Group	rela_abu	Taxa
1809	Pt14	Ic	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
1810	Pt14	Ic	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
1811	Pt14	Ic	Staphylococcus hominis	Pre-Tx	0.0265292698969524	Staphylococcus hominis
1812	Pt14	Ic	Staphylococcus hominis	Post-Tx-offIS-12M	0.00882899628252788	Staphylococcus hominis
1813	Pt14	Mb	Staphylococcus	Post-Tx-offIS-12M	0.00107353730542136	Other Staphylococcus
1814	Pt14	Mb	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1815	Pt14	Mb	Staphylococcus capitis	Post-Tx-offIS-12M	0.00187869028448739	Staphylococcus capitis
1816	Pt14	Mb	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0904455179817498	Staphylococcus epidermidis
1817	Pt14	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.00107353730542136	Staphylococcus haemolyticus
1818	Pt14	Mb	Staphylococcus hominis	Post-Tx-offIS-12M	0.0273752012882447	Staphylococcus hominis
1819	Pt14	Pc	Staphylococcus	Pre-Tx	0.00407651301348385	Other Staphylococcus
1820	Pt14	Pc	Staphylococcus	Post-Tx-offIS-12M	0.0166431593794076	Other Staphylococcus
1821	Pt14	Pc	Staphylococcus aureus	Pre-Tx	0.00721229225462527	Staphylococcus aureus
1822	Pt14	Pc	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1823	Pt14	Pc	Staphylococcus capitis	Pre-Tx	0.00721229225462527	Staphylococcus capitis
1824	Pt14	Pc	Staphylococcus capitis	Post-Tx-offIS-12M	0.00507757404795487	Staphylococcus capitis
1825	Pt14	Pc	Staphylococcus epidermidis	Pre-Tx	0.0652242082157416	Staphylococcus epidermidis
1826	Pt14	Pc	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0561354019746122	Staphylococcus epidermidis
1827	Pt14	Pc	Staphylococcus haemolyticus	Pre-Tx	0.00564440263405456	Staphylococcus haemolyticus
1828	Pt14	Pc	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.00366713681241185	Staphylococcus haemolyticus
1829	Pt14	Pc	Staphylococcus hominis	Pre-Tx	0.0655377861398558	Staphylococcus hominis
1830	Pt14	Pc	Staphylococcus hominis	Post-Tx-offIS-12M	0.108603667136812	Staphylococcus hominis
1831	Pt14	Ph	Staphylococcus	Pre-Tx	0.053711387736284	Other Staphylococcus
1832	Pt14	Ph	Staphylococcus	Post-Tx-offIS-12M	0.00967117988394584	Other Staphylococcus
1833	Pt14	Ph	Staphylococcus aureus	Pre-Tx	0	Staphylococcus aureus
1834	Pt14	Ph	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1835	Pt14	Ph	Staphylococcus capitis	Pre-Tx	0.0078377132319041	Staphylococcus capitis
1836	Pt14	Ph	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1837	Pt14	Ph	Staphylococcus epidermidis	Pre-Tx	0.0405716920239742	Staphylococcus epidermidis
1838	Pt14	Ph	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0674564796905222	Staphylococcus epidermidis
1839	Pt14	Ph	Staphylococcus haemolyticus	Pre-Tx	0.0138312586445367	Staphylococcus haemolyticus
1840	Pt14	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.00507736943907157	Staphylococcus haemolyticus
1841	Pt14	Ph	Staphylococcus hominis	Pre-Tx	0.716920239741817	Staphylococcus hominis
1842	Pt14	Ph	Staphylococcus hominis	Post-Tx-offIS-12M	0.807301740812379	Staphylococcus hominis
1843	Pt14	Ra	Staphylococcus	Pre-Tx	0.010906612133606	Other Staphylococcus
1844	Pt14	Ra	Staphylococcus	Post-Tx-offIS-12M	0.00021978021978022	Other Staphylococcus
1845	Pt14	Ra	Staphylococcus aureus	Pre-Tx	0.697000681663258	Staphylococcus aureus
1846	Pt14	Ra	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1847	Pt14	Ra	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1848	Pt14	Ra	Staphylococcus capitis	Post-Tx-offIS-12M	0.00351648351648352	Staphylococcus capitis
1849	Pt14	Ra	Staphylococcus epidermidis	Pre-Tx	0.152692569870484	Staphylococcus epidermidis
1850	Pt14	Ra	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.334285714285714	Staphylococcus epidermidis
1851	Pt14	Ra	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
1852	Pt14	Ra	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
1853	Pt14	Ra	Staphylococcus hominis	Pre-Tx	0.00579413769597819	Staphylococcus hominis
1854	Pt14	Ra	Staphylococcus hominis	Post-Tx-offIS-12M	0.0010989010989011	Staphylococcus hominis
1855	Pt14	Vf	Staphylococcus	Pre-Tx	0	Other Staphylococcus
1856	Pt14	Vf	Staphylococcus	Post-Tx-offIS-12M	0	Other Staphylococcus
1857	Pt14	Vf	Staphylococcus aureus	Pre-Tx	0	Staphylococcus aureus
1858	Pt14	Vf	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1859	Pt14	Vf	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1860	Pt14	Vf	Staphylococcus capitis	Post-Tx-offIS-12M	0.00302768166089965	Staphylococcus capitis
1861	Pt14	Vf	Staphylococcus epidermidis	Pre-Tx	0.100521221146687	Staphylococcus epidermidis
1862	Pt14	Vf	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0339532871972318	Staphylococcus epidermidis
1863	Pt14	Vf	Staphylococcus haemolyticus	Pre-Tx	0	Staphylococcus haemolyticus
1864	Pt14	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
1865	Pt14	Vf	Staphylococcus hominis	Pre-Tx	0.0337552742616034	Staphylococcus hominis
1866	Pt14	Vf	Staphylococcus hominis	Post-Tx-offIS-12M	0.00583910034602076	Staphylococcus hominis
1867	Pt18	Ac	Staphylococcus	Pre-Tx	0.000228362639872117	Other Staphylococcus
1868	Pt18	Ac	Staphylococcus	Post-Tx-onIS-3M	0.00175438596491228	Other Staphylococcus
1869	Pt18	Ac	Staphylococcus	Post-Tx-onIS-6M	0.00743494423791822	Other Staphylococcus
1870	Pt18	Ac	Staphylococcus	Post-Tx-offIS-12M	0.0165361183637946	Other Staphylococcus
1871	Pt18	Ac	Staphylococcus aureus	Pre-Tx	0.719113952957297	Staphylococcus aureus
1872	Pt18	Ac	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
1873	Pt18	Ac	Staphylococcus aureus	Post-Tx-onIS-6M	0.00171575636259651	Staphylococcus aureus
1874	Pt18	Ac	Staphylococcus aureus	Post-Tx-offIS-12M	0.000290107339715695	Staphylococcus aureus
1875	Pt18	Ac	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1876	Pt18	Ac	Staphylococcus capitis	Post-Tx-onIS-3M	0.00087719298245614	Staphylococcus capitis
1877	Pt18	Ac	Staphylococcus capitis	Post-Tx-onIS-6M	0.00314555333142694	Staphylococcus capitis
1878	Pt18	Ac	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1879	Pt18	Ac	Staphylococcus epidermidis	Pre-Tx	0.232473167389815	Staphylococcus epidermidis
1880	Pt18	Ac	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.273976608187134	Staphylococcus epidermidis
1881	Pt18	Ac	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.0651987417786674	Staphylococcus epidermidis
1882	Pt18	Ac	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.037133739483609	Staphylococcus epidermidis
1883	Pt18	Ac	Staphylococcus haemolyticus	Pre-Tx	0.00182690111897694	Staphylococcus haemolyticus
1884	Pt18	Ac	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.00672514619883041	Staphylococcus haemolyticus
1885	Pt18	Ac	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.033457249070632	Staphylococcus haemolyticus
1886	Pt18	Ac	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.00174064403829417	Staphylococcus haemolyticus
1887	Pt18	Ac	Staphylococcus hominis	Pre-Tx	0.00159853847910482	Staphylococcus hominis
1888	Pt18	Ac	Staphylococcus hominis	Post-Tx-onIS-3M	0.0359649122807017	Staphylococcus hominis
1889	Pt18	Ac	Staphylococcus hominis	Post-Tx-onIS-6M	0.0177294824134973	Staphylococcus hominis
1890	Pt18	Ac	Staphylococcus hominis	Post-Tx-offIS-12M	0.135480127647229	Staphylococcus hominis
1891	Pt18	Hp	Staphylococcus	Pre-Tx	0.00487092060399416	Other Staphylococcus
1892	Pt18	Hp	Staphylococcus	Post-Tx-onIS-3M	0.00156433320297223	Other Staphylococcus
1893	Pt18	Hp	Staphylococcus	Post-Tx-onIS-6M	0.0110143442622951	Other Staphylococcus
1894	Pt18	Hp	Staphylococcus	Post-Tx-offIS-12M	0.00844673862036602	Other Staphylococcus
1895	Pt18	Hp	Staphylococcus aureus	Pre-Tx	0.101802240623478	Staphylococcus aureus
1896	Pt18	Hp	Staphylococcus aureus	Post-Tx-onIS-3M	0.000391083300743058	Staphylococcus aureus
1897	Pt18	Hp	Staphylococcus aureus	Post-Tx-onIS-6M	0.00076844262295082	Staphylococcus aureus
1898	Pt18	Hp	Staphylococcus aureus	Post-Tx-offIS-12M	0.000469263256687001	Staphylococcus aureus
1899	Pt18	Hp	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1900	Pt18	Hp	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
1901	Pt18	Hp	Staphylococcus capitis	Post-Tx-onIS-6M	0.00435450819672131	Staphylococcus capitis
1902	Pt18	Hp	Staphylococcus capitis	Post-Tx-offIS-12M	0.000938526513374003	Staphylococcus capitis
1903	Pt18	Hp	Staphylococcus epidermidis	Pre-Tx	0.321480759863614	Staphylococcus epidermidis
1904	Pt18	Hp	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.0195541650371529	Staphylococcus epidermidis
1905	Pt18	Hp	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.0504610655737705	Staphylococcus epidermidis
1906	Pt18	Hp	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.015954950727358	Staphylococcus epidermidis
1907	Pt18	Hp	Staphylococcus haemolyticus	Pre-Tx	0.0170482221139796	Staphylococcus haemolyticus
1908	Pt18	Hp	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.000782166601486116	Staphylococcus haemolyticus
1909	Pt18	Hp	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.0179303278688524	Staphylococcus haemolyticus
1910	Pt18	Hp	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
1911	Pt18	Hp	Staphylococcus hominis	Pre-Tx	0.0107160253287871	Staphylococcus hominis
1912	Pt18	Hp	Staphylococcus hominis	Post-Tx-onIS-3M	0.00273758310520141	Staphylococcus hominis
1913	Pt18	Hp	Staphylococcus hominis	Post-Tx-onIS-6M	0.0315061475409836	Staphylococcus hominis
1914	Pt18	Hp	Staphylococcus hominis	Post-Tx-offIS-12M	0.0879868606288127	Staphylococcus hominis
1915	Pt18	Ic	Staphylococcus	Pre-Tx	0.000601443464314354	Other Staphylococcus
1916	Pt18	Ic	Staphylococcus	Post-Tx-onIS-3M	0.0013953488372093	Other Staphylococcus
1917	Pt18	Ic	Staphylococcus	Post-Tx-onIS-6M	0.00361663652802893	Other Staphylococcus
1918	Pt18	Ic	Staphylococcus	Post-Tx-offIS-12M	0.00614808874632451	Other Staphylococcus
1919	Pt18	Ic	Staphylococcus aureus	Pre-Tx	0.0200481154771451	Staphylococcus aureus
1920	Pt18	Ic	Staphylococcus aureus	Post-Tx-onIS-3M	0.000465116279069767	Staphylococcus aureus
1921	Pt18	Ic	Staphylococcus aureus	Post-Tx-onIS-6M	0	Staphylococcus aureus
1922	Pt18	Ic	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
1923	Pt18	Ic	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1924	Pt18	Ic	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
1925	Pt18	Ic	Staphylococcus capitis	Post-Tx-onIS-6M	0	Staphylococcus capitis
1926	Pt18	Ic	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1927	Pt18	Ic	Staphylococcus epidermidis	Pre-Tx	0.7542101042502	Staphylococcus epidermidis
1928	Pt18	Ic	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.545116279069768	Staphylococcus epidermidis
1929	Pt18	Ic	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.471454404546629	Staphylococcus epidermidis
1930	Pt18	Ic	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0179096498262497	Staphylococcus epidermidis
1931	Pt18	Ic	Staphylococcus haemolyticus	Pre-Tx	0.00821972734562951	Staphylococcus haemolyticus
1932	Pt18	Ic	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.000930232558139535	Staphylococcus haemolyticus
1933	Pt18	Ic	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.0707827434771377	Staphylococcus haemolyticus
1934	Pt18	Ic	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.00133654103180968	Staphylococcus haemolyticus
1935	Pt18	Ic	Staphylococcus hominis	Pre-Tx	0.000801924619085806	Staphylococcus hominis
1936	Pt18	Ic	Staphylococcus hominis	Post-Tx-onIS-3M	0.00930232558139534	Staphylococcus hominis
1937	Pt18	Ic	Staphylococcus hominis	Post-Tx-onIS-6M	0.0410746577111857	Staphylococcus hominis
1938	Pt18	Ic	Staphylococcus hominis	Post-Tx-offIS-12M	0.0649558941459504	Staphylococcus hominis
1939	Pt18	Mb	Staphylococcus	Pre-Tx	0	Other Staphylococcus
1940	Pt18	Mb	Staphylococcus	Post-Tx-onIS-3M	0	Other Staphylococcus
1941	Pt18	Mb	Staphylococcus	Post-Tx-onIS-6M	0.00300792999726552	Other Staphylococcus
1942	Pt18	Mb	Staphylococcus	Post-Tx-offIS-12M	0.00278121137206428	Other Staphylococcus
1943	Pt18	Mb	Staphylococcus aureus	Pre-Tx	0.377155711072232	Staphylococcus aureus
1944	Pt18	Mb	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
1945	Pt18	Mb	Staphylococcus aureus	Post-Tx-onIS-6M	0.000273448181569593	Staphylococcus aureus
1946	Pt18	Mb	Staphylococcus aureus	Post-Tx-offIS-12M	0.00123609394313968	Staphylococcus aureus
1947	Pt18	Mb	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1948	Pt18	Mb	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
1949	Pt18	Mb	Staphylococcus capitis	Post-Tx-onIS-6M	0.000273448181569593	Staphylococcus capitis
1950	Pt18	Mb	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1951	Pt18	Mb	Staphylococcus epidermidis	Pre-Tx	0.397400649837541	Staphylococcus epidermidis
1952	Pt18	Mb	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.00953006901084456	Staphylococcus epidermidis
1953	Pt18	Mb	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.159146841673503	Staphylococcus epidermidis
1954	Pt18	Mb	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.00587144622991347	Staphylococcus epidermidis
1955	Pt18	Mb	Staphylococcus haemolyticus	Pre-Tx	0.00424893776555861	Staphylococcus haemolyticus
1956	Pt18	Mb	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.000657246138678935	Staphylococcus haemolyticus
1957	Pt18	Mb	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.0142193054416188	Staphylococcus haemolyticus
1958	Pt18	Mb	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
1959	Pt18	Mb	Staphylococcus hominis	Pre-Tx	0.000999750062484379	Staphylococcus hominis
1960	Pt18	Mb	Staphylococcus hominis	Post-Tx-onIS-3M	0.00164311534669734	Staphylococcus hominis
1961	Pt18	Mb	Staphylococcus hominis	Post-Tx-onIS-6M	0.00492206726825267	Staphylococcus hominis
1962	Pt18	Mb	Staphylococcus hominis	Post-Tx-offIS-12M	0.0108158220024722	Staphylococcus hominis
1963	Pt18	Pc	Staphylococcus	Pre-Tx	0.0124548011249498	Other Staphylococcus
1964	Pt18	Pc	Staphylococcus	Post-Tx-onIS-3M	0.0078740157480315	Other Staphylococcus
1965	Pt18	Pc	Staphylococcus	Post-Tx-onIS-6M	0.0281413612565445	Other Staphylococcus
1966	Pt18	Pc	Staphylococcus	Post-Tx-offIS-12M	0.0138479001135073	Other Staphylococcus
1967	Pt18	Pc	Staphylococcus aureus	Pre-Tx	0.0936118923262354	Staphylococcus aureus
1968	Pt18	Pc	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
1969	Pt18	Pc	Staphylococcus aureus	Post-Tx-onIS-6M	0	Staphylococcus aureus
1970	Pt18	Pc	Staphylococcus aureus	Post-Tx-offIS-12M	0.000454029511918275	Staphylococcus aureus
1971	Pt18	Pc	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
1972	Pt18	Pc	Staphylococcus capitis	Post-Tx-onIS-3M	0.000508001016002032	Staphylococcus capitis
1973	Pt18	Pc	Staphylococcus capitis	Post-Tx-onIS-6M	0	Staphylococcus capitis
1974	Pt18	Pc	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1975	Pt18	Pc	Staphylococcus epidermidis	Pre-Tx	0.242265970269185	Staphylococcus epidermidis
1976	Pt18	Pc	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.705867411734823	Staphylococcus epidermidis
1977	Pt18	Pc	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.892670157068063	Staphylococcus epidermidis
1978	Pt18	Pc	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0342792281498298	Staphylococcus epidermidis
1979	Pt18	Pc	Staphylococcus haemolyticus	Pre-Tx	0.0196866211329851	Staphylococcus haemolyticus
1980	Pt18	Pc	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.00304800609601219	Staphylococcus haemolyticus
1981	Pt18	Pc	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.00283595113438045	Staphylococcus haemolyticus
1982	Pt18	Pc	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.000908059023836549	Staphylococcus haemolyticus
1983	Pt18	Pc	Staphylococcus hominis	Pre-Tx	0.0277219766974688	Staphylococcus hominis
1984	Pt18	Pc	Staphylococcus hominis	Post-Tx-onIS-3M	0.0063500127000254	Staphylococcus hominis
1985	Pt18	Pc	Staphylococcus hominis	Post-Tx-onIS-6M	0.00414485165794066	Staphylococcus hominis
1986	Pt18	Pc	Staphylococcus hominis	Post-Tx-offIS-12M	0.178206583427923	Staphylococcus hominis
1987	Pt18	Ph	Staphylococcus	Pre-Tx	0.0966426106055851	Other Staphylococcus
1988	Pt18	Ph	Staphylococcus	Post-Tx-onIS-3M	0.000590318772136954	Other Staphylococcus
1989	Pt18	Ph	Staphylococcus	Post-Tx-onIS-6M	0.167568839726995	Other Staphylococcus
1990	Pt18	Ph	Staphylococcus	Post-Tx-offIS-12M	0.00903750564844103	Other Staphylococcus
1991	Pt18	Ph	Staphylococcus aureus	Pre-Tx	0.0640100407907122	Staphylococcus aureus
1992	Pt18	Ph	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
1993	Pt18	Ph	Staphylococcus aureus	Post-Tx-onIS-6M	0	Staphylococcus aureus
1994	Pt18	Ph	Staphylococcus aureus	Post-Tx-offIS-12M	0.000451875282422052	Staphylococcus aureus
1995	Pt18	Ph	Staphylococcus capitis	Pre-Tx	0.00188264825855036	Staphylococcus capitis
1996	Pt18	Ph	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
1997	Pt18	Ph	Staphylococcus capitis	Post-Tx-onIS-6M	0	Staphylococcus capitis
1998	Pt18	Ph	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
1999	Pt18	Ph	Staphylococcus epidermidis	Pre-Tx	0.301537496077816	Staphylococcus epidermidis
2000	Pt18	Ph	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.979535615899251	Staphylococcus epidermidis
2001	Pt18	Ph	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.0155330666039068	Staphylococcus epidermidis
2002	Pt18	Ph	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0133303208314505	Staphylococcus epidermidis
2003	Pt18	Ph	Staphylococcus haemolyticus	Pre-Tx	0.0203953561342956	Staphylococcus haemolyticus
2004	Pt18	Ph	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.000590318772136954	Staphylococcus haemolyticus
2005	Pt18	Ph	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.00470698987997176	Staphylococcus haemolyticus
2006	Pt18	Ph	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
2007	Pt18	Ph	Staphylococcus hominis	Pre-Tx	0.0549105742077188	Staphylococcus hominis
2008	Pt18	Ph	Staphylococcus hominis	Post-Tx-onIS-3M	0.00393545848091302	Staphylococcus hominis
2009	Pt18	Ph	Staphylococcus hominis	Post-Tx-onIS-6M	0.273240762532361	Staphylococcus hominis
2010	Pt18	Ph	Staphylococcus hominis	Post-Tx-offIS-12M	0.925892453682783	Staphylococcus hominis
2011	Pt18	Ra	Staphylococcus	Pre-Tx	0.0018746652383503	Other Staphylococcus
2012	Pt18	Ra	Staphylococcus	Post-Tx-onIS-3M	0.000427259132663961	Other Staphylococcus
2013	Pt18	Ra	Staphylococcus	Post-Tx-onIS-6M	0	Other Staphylococcus
2014	Pt18	Ra	Staphylococcus	Post-Tx-offIS-12M	0	Other Staphylococcus
2015	Pt18	Ra	Staphylococcus aureus	Pre-Tx	0.623460096411355	Staphylococcus aureus
2016	Pt18	Ra	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
2017	Pt18	Ra	Staphylococcus aureus	Post-Tx-onIS-6M	0	Staphylococcus aureus
2018	Pt18	Ra	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
2019	Pt18	Ra	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
2020	Pt18	Ra	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
2021	Pt18	Ra	Staphylococcus capitis	Post-Tx-onIS-6M	0	Staphylococcus capitis
2022	Pt18	Ra	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
2023	Pt18	Ra	Staphylococcus epidermidis	Pre-Tx	0.0929298339582218	Staphylococcus epidermidis
2024	Pt18	Ra	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.301431318094424	Staphylococcus epidermidis
2025	Pt18	Ra	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.346332945285215	Staphylococcus epidermidis
2026	Pt18	Ra	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.363685636856369	Staphylococcus epidermidis
2027	Pt18	Ra	Staphylococcus haemolyticus	Pre-Tx	0.00910551687198714	Staphylococcus haemolyticus
2028	Pt18	Ra	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0	Staphylococcus haemolyticus
2029	Pt18	Ra	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.00174621653084983	Staphylococcus haemolyticus
2030	Pt18	Ra	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0.0037940379403794	Staphylococcus haemolyticus
2031	Pt18	Ra	Staphylococcus hominis	Pre-Tx	0.00508837707552223	Staphylococcus hominis
2032	Pt18	Ra	Staphylococcus hominis	Post-Tx-onIS-3M	0.00192266609698782	Staphylococcus hominis
2033	Pt18	Ra	Staphylococcus hominis	Post-Tx-onIS-6M	0	Staphylococcus hominis
2034	Pt18	Ra	Staphylococcus hominis	Post-Tx-offIS-12M	0.0037940379403794	Staphylococcus hominis
2035	Pt18	Vf	Staphylococcus	Pre-Tx	0.000200722601364914	Other Staphylococcus
2036	Pt18	Vf	Staphylococcus	Post-Tx-onIS-3M	0	Other Staphylococcus
2037	Pt18	Vf	Staphylococcus	Post-Tx-onIS-6M	0.0160137260509008	Other Staphylococcus
2038	Pt18	Vf	Staphylococcus	Post-Tx-offIS-12M	0.0092526690391459	Other Staphylococcus
2039	Pt18	Vf	Staphylococcus aureus	Pre-Tx	0.132476916900843	Staphylococcus aureus
2040	Pt18	Vf	Staphylococcus aureus	Post-Tx-onIS-3M	0	Staphylococcus aureus
2041	Pt18	Vf	Staphylococcus aureus	Post-Tx-onIS-6M	0.000857878181298256	Staphylococcus aureus
2042	Pt18	Vf	Staphylococcus aureus	Post-Tx-offIS-12M	0.000711743772241993	Staphylococcus aureus
2043	Pt18	Vf	Staphylococcus capitis	Pre-Tx	0	Staphylococcus capitis
2044	Pt18	Vf	Staphylococcus capitis	Post-Tx-onIS-3M	0	Staphylococcus capitis
2045	Pt18	Vf	Staphylococcus capitis	Post-Tx-onIS-6M	0.00543322848155562	Staphylococcus capitis
2046	Pt18	Vf	Staphylococcus capitis	Post-Tx-offIS-12M	0	Staphylococcus capitis
2047	Pt18	Vf	Staphylococcus epidermidis	Pre-Tx	0.830389401846647	Staphylococcus epidermidis
2048	Pt18	Vf	Staphylococcus epidermidis	Post-Tx-onIS-3M	0.624289911851126	Staphylococcus epidermidis
2049	Pt18	Vf	Staphylococcus epidermidis	Post-Tx-onIS-6M	0.060337432084644	Staphylococcus epidermidis
2050	Pt18	Vf	Staphylococcus epidermidis	Post-Tx-offIS-12M	0.0543297746144721	Staphylococcus epidermidis
2051	Pt18	Vf	Staphylococcus haemolyticus	Pre-Tx	0.00260939381774388	Staphylococcus haemolyticus
2052	Pt18	Vf	Staphylococcus haemolyticus	Post-Tx-onIS-3M	0.0299706170421156	Staphylococcus haemolyticus
2053	Pt18	Vf	Staphylococcus haemolyticus	Post-Tx-onIS-6M	0.0205890763511582	Staphylococcus haemolyticus
2054	Pt18	Vf	Staphylococcus haemolyticus	Post-Tx-offIS-12M	0	Staphylococcus haemolyticus
2055	Pt18	Vf	Staphylococcus hominis	Pre-Tx	0.0044158972300281	Staphylococcus hominis
2056	Pt18	Vf	Staphylococcus hominis	Post-Tx-onIS-3M	0.0048971596474045	Staphylococcus hominis
2057	Pt18	Vf	Staphylococcus hominis	Post-Tx-onIS-6M	0.0254503860451816	Staphylococcus hominis
2058	Pt18	Vf	Staphylococcus hominis	Post-Tx-offIS-12M	0.464768683274021	Staphylococcus hominis
2059	Pt17	Ac	Staphylococcus	Pre-Tx	0.00124812780828757	Other Staphylococcus
2060	Pt17	Ac	Staphylococcus	Post-Tx-onIS-6M	0.00445765230312036	Other Staphylococcus
2061	Pt17	Ac	Staphylococcus	Post-Tx-offIS-12M	0.00355969331872947	Other Staphylococcus
2062	Pt17	Ac	Staphylococcus aureus	Pre-Tx	0.0117324013979031	Staphylococcus aureus
2063	Pt17	Ac	Staphylococcus aureus	Post-Tx-onIS-6M	0	Staphylococcus aureus
2064	Pt17	Ac	Staphylococcus aureus	Post-Tx-offIS-12M	0	Staphylococcus aureus
2065	Pt17	Ac	Staphylococcus capitis	Pre-Tx	0.00499251123315027	Staphylococcus capitis
